"fromRegionID";"fromConstellationID";"fromSolarSystemID";"toSolarSystemID";"toConstellationID";"toRegionID"
"10.000.065";"20.000.739";"30.005.050";"30.005.052";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.051";"30.005.050";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.051";"30.005.052";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.051";"30.005.053";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.052";"30.005.050";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.052";"30.005.051";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.052";"30.005.054";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.053";"30.005.051";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.053";"30.005.054";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.053";"30.005.087";"20.000.744";"10.000.065"
"10.000.065";"20.000.739";"30.005.054";"30.005.052";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.054";"30.005.053";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.054";"30.005.055";"20.000.739";"10.000.065"
"10.000.065";"20.000.739";"30.005.054";"30.005.056";"20.000.740";"10.000.065"
"10.000.065";"20.000.739";"30.005.055";"30.004.246";"20.000.621";"10.000.054"
"10.000.065";"20.000.739";"30.005.055";"30.005.054";"20.000.739";"10.000.065"
"10.000.065";"20.000.740";"30.005.056";"30.005.054";"20.000.739";"10.000.065"
"10.000.065";"20.000.740";"30.005.056";"30.005.057";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.057";"30.005.056";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.057";"30.005.058";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.057";"30.005.059";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.058";"30.005.057";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.058";"30.005.059";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.058";"30.005.061";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.059";"30.005.057";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.059";"30.005.058";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.059";"30.005.060";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.060";"30.005.059";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.061";"30.005.058";"20.000.740";"10.000.065"
"10.000.065";"20.000.740";"30.005.061";"30.005.068";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.062";"30.003.922";"20.000.572";"10.000.049"
"10.000.065";"20.000.741";"30.005.062";"30.005.063";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.063";"30.005.062";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.063";"30.005.064";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.063";"30.005.067";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.063";"30.005.068";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.064";"30.005.063";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.064";"30.005.065";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.065";"30.005.064";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.065";"30.005.066";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.065";"30.005.067";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.065";"30.005.068";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.066";"30.005.065";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.067";"30.005.063";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.067";"30.005.065";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.068";"30.005.061";"20.000.740";"10.000.065"
"10.000.065";"20.000.741";"30.005.068";"30.005.063";"20.000.741";"10.000.065"
"10.000.065";"20.000.741";"30.005.068";"30.005.065";"20.000.741";"10.000.065"
"10.000.065";"20.000.742";"30.005.069";"30.005.049";"20.000.738";"10.000.065"
"10.000.065";"20.000.742";"30.005.069";"30.005.070";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.069";"30.005.071";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.069";"30.005.075";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.070";"30.005.069";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.070";"30.005.072";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.071";"30.005.069";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.071";"30.005.075";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.072";"30.002.215";"20.000.325";"10.000.043"
"10.000.065";"20.000.742";"30.005.072";"30.005.070";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.072";"30.005.073";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.073";"30.005.072";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.073";"30.005.074";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.074";"30.005.035";"20.000.736";"10.000.065"
"10.000.065";"20.000.742";"30.005.074";"30.005.073";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.075";"30.005.069";"20.000.742";"10.000.065"
"10.000.065";"20.000.742";"30.005.075";"30.005.071";"20.000.742";"10.000.065"
"10.000.065";"20.000.743";"30.005.076";"30.005.047";"20.000.738";"10.000.065"
"10.000.065";"20.000.743";"30.005.076";"30.005.077";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.076";"30.005.078";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.076";"30.005.079";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.076";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.078";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.079";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.080";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.081";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.077";"30.005.238";"20.000.766";"10.000.067"
"10.000.065";"20.000.743";"30.005.078";"30.005.076";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.078";"30.005.077";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.078";"30.005.079";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.079";"30.005.076";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.079";"30.005.077";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.079";"30.005.078";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.079";"30.005.081";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.080";"30.005.030";"20.000.736";"10.000.065"
"10.000.065";"20.000.743";"30.005.080";"30.005.077";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.081";"30.005.077";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.081";"30.005.079";"20.000.743";"10.000.065"
"10.000.065";"20.000.743";"30.005.081";"30.005.082";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.082";"30.005.081";"20.000.743";"10.000.065"
"10.000.065";"20.000.744";"30.005.082";"30.005.083";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.083";"30.005.082";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.083";"30.005.084";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.084";"30.005.083";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.084";"30.005.085";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.084";"30.005.087";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.085";"30.005.084";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.085";"30.005.086";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.086";"30.005.085";"20.000.744";"10.000.065"
"10.000.065";"20.000.744";"30.005.087";"30.005.053";"20.000.739";"10.000.065"
"10.000.065";"20.000.744";"30.005.087";"30.005.084";"20.000.744";"10.000.065"
"10.000.066";"20.000.745";"30.005.088";"30.001.080";"20.000.158";"10.000.013"
"10.000.066";"20.000.745";"30.005.088";"30.005.089";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.088";"30.005.090";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.089";"30.005.088";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.089";"30.005.091";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.089";"30.005.133";"20.000.751";"10.000.066"
"10.000.066";"20.000.745";"30.005.090";"30.005.088";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.090";"30.005.092";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.090";"30.005.095";"20.000.746";"10.000.066"
"10.000.066";"20.000.745";"30.005.091";"30.005.089";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.091";"30.005.093";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.092";"30.005.090";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.092";"30.005.116";"20.000.749";"10.000.066"
"10.000.066";"20.000.745";"30.005.093";"30.005.091";"20.000.745";"10.000.066"
"10.000.066";"20.000.745";"30.005.093";"30.005.106";"20.000.748";"10.000.066"
"10.000.066";"20.000.746";"30.005.094";"30.001.068";"20.000.156";"10.000.013"
"10.000.066";"20.000.746";"30.005.094";"30.005.095";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.094";"30.005.099";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.095";"30.005.090";"20.000.745";"10.000.066"
"10.000.066";"20.000.746";"30.005.095";"30.005.094";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.095";"30.005.096";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.095";"30.005.099";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.096";"30.005.095";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.096";"30.005.097";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.096";"30.005.098";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.096";"30.005.116";"20.000.749";"10.000.066"
"10.000.066";"20.000.746";"30.005.096";"30.005.117";"20.000.749";"10.000.066"
"10.000.066";"20.000.746";"30.005.097";"30.005.096";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.098";"30.005.096";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.098";"30.005.116";"20.000.749";"10.000.066"
"10.000.066";"20.000.746";"30.005.098";"30.005.139";"20.000.752";"10.000.066"
"10.000.066";"20.000.746";"30.005.099";"30.005.094";"20.000.746";"10.000.066"
"10.000.066";"20.000.746";"30.005.099";"30.005.095";"20.000.746";"10.000.066"
"10.000.066";"20.000.747";"30.005.100";"30.001.571";"20.000.231";"10.000.018"
"10.000.066";"20.000.747";"30.005.100";"30.005.101";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.100";"30.005.103";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.101";"30.005.100";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.101";"30.005.102";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.102";"30.005.101";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.102";"30.005.103";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.102";"30.005.105";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.103";"30.001.586";"20.000.234";"10.000.018"
"10.000.066";"20.000.747";"30.005.103";"30.005.100";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.103";"30.005.102";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.103";"30.005.104";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.104";"30.005.103";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.105";"30.005.102";"20.000.747";"10.000.066"
"10.000.066";"20.000.747";"30.005.105";"30.005.154";"20.000.754";"10.000.066"
"10.000.066";"20.000.747";"30.005.105";"30.005.157";"20.000.754";"10.000.066"
"10.000.066";"20.000.748";"30.005.106";"30.005.093";"20.000.745";"10.000.066"
"10.000.066";"20.000.748";"30.005.106";"30.005.107";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.106";"30.005.108";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.106";"30.005.114";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.106";"30.005.115";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.107";"30.005.106";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.107";"30.005.111";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.108";"30.005.106";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.108";"30.005.109";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.108";"30.005.112";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.108";"30.005.114";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.109";"30.005.108";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.109";"30.005.110";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.109";"30.005.160";"20.000.755";"10.000.066"
"10.000.066";"20.000.748";"30.005.110";"30.005.109";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.110";"30.005.111";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.110";"30.005.115";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.110";"30.005.123";"20.000.750";"10.000.066"
"10.000.066";"20.000.748";"30.005.111";"30.005.107";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.111";"30.005.110";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.111";"30.005.145";"20.000.753";"10.000.066"
"10.000.066";"20.000.748";"30.005.112";"30.005.108";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.112";"30.005.113";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.113";"30.005.112";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.114";"30.005.106";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.114";"30.005.108";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.115";"30.003.197";"20.000.467";"10.000.040"
"10.000.066";"20.000.748";"30.005.115";"30.005.106";"20.000.748";"10.000.066"
"10.000.066";"20.000.748";"30.005.115";"30.005.110";"20.000.748";"10.000.066"
"10.000.066";"20.000.749";"30.005.116";"30.005.092";"20.000.745";"10.000.066"
"10.000.066";"20.000.749";"30.005.116";"30.005.096";"20.000.746";"10.000.066"
"10.000.066";"20.000.749";"30.005.116";"30.005.098";"20.000.746";"10.000.066"
"10.000.066";"20.000.749";"30.005.116";"30.005.117";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.117";"30.005.096";"20.000.746";"10.000.066"
"10.000.066";"20.000.749";"30.005.117";"30.005.116";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.117";"30.005.118";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.117";"30.005.119";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.118";"30.005.117";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.118";"30.005.120";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.118";"30.005.122";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.119";"30.005.117";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.119";"30.005.120";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.120";"30.005.118";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.120";"30.005.119";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.120";"30.005.121";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.120";"30.005.122";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.121";"30.005.120";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.122";"30.005.118";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.122";"30.005.120";"20.000.749";"10.000.066"
"10.000.066";"20.000.749";"30.005.122";"30.005.152";"20.000.754";"10.000.066"
"10.000.066";"20.000.750";"30.005.123";"30.005.110";"20.000.748";"10.000.066"
"10.000.066";"20.000.750";"30.005.123";"30.005.124";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.123";"30.005.125";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.123";"30.005.126";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.124";"30.005.123";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.124";"30.005.125";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.125";"30.005.123";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.125";"30.005.124";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.125";"30.005.127";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.126";"30.005.123";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.126";"30.005.128";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.127";"30.005.125";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.127";"30.005.128";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.128";"30.005.126";"20.000.750";"10.000.066"
"10.000.066";"20.000.750";"30.005.128";"30.005.127";"20.000.750";"10.000.066"
"10.000.066";"20.000.751";"30.005.129";"30.002.292";"20.000.336";"10.000.027"
"10.000.066";"20.000.751";"30.005.129";"30.005.130";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.129";"30.005.132";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.130";"30.005.129";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.130";"30.005.131";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.131";"30.005.130";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.131";"30.005.132";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.131";"30.005.135";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.132";"30.005.129";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.132";"30.005.131";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.132";"30.005.133";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.132";"30.005.134";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.133";"30.005.089";"20.000.745";"10.000.066"
"10.000.066";"20.000.751";"30.005.133";"30.005.132";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.134";"30.005.132";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.134";"30.005.136";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.134";"30.005.138";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.135";"30.005.131";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.135";"30.005.137";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.135";"30.005.138";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.136";"30.005.134";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.137";"30.005.135";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.138";"30.005.134";"20.000.751";"10.000.066"
"10.000.066";"20.000.751";"30.005.138";"30.005.135";"20.000.751";"10.000.066"
"10.000.066";"20.000.752";"30.005.139";"30.005.098";"20.000.746";"10.000.066"
"10.000.066";"20.000.752";"30.005.139";"30.005.140";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.139";"30.005.141";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.139";"30.005.143";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.139";"30.005.144";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.140";"30.005.139";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.140";"30.005.141";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.140";"30.005.142";"20.000.752";"10.000.066"
"10.000.066";"20.000.752";"30.005.140";"30.005.143";"20.000.752";"10.000.066"
