"regionID";"constellationID";"solarSystemID";"solarSystemName";"x";"y";"z";"xMin";"xMax";"yMin";"yMax";"zMin";"zMax";"luminosity";"border";"fringe";"corridor";"hub";"international";"regional";"constellation";"security";"factionID";"radius";"sunTypeID";"securityClass";"allianceID"
"10.000.061";"20.000.713";"30.004.875";"XGH-SH";"129.400.274.266.478.000,00";"-31.497.227.557.031.900,00";"317.241.076.516.677.000,00";"129.398.616.117.219.000,00";"129.402.637.306.734.000,00";"-31.497.312.704.835.800,00";"-31.497.106.205.572.500,00";"317.236.214.006.553.000,00";"317.241.576.361.947.000,00";"0,32";"false";"false";"true";"false";"false";"false";"false";"-0,70";"";"2.681.177.697.152,00";"6";"F5";""
"10.000.061";"20.000.713";"30.004.876";"G-D0N3";"134.853.758.917.453.000,00";"-31.745.766.977.317.400,00";"317.039.558.267.032.000,00";"134.853.341.748.593.000,00";"134.857.716.258.690.000,00";"-31.745.866.453.716.400,00";"-31.745.756.490.498.200,00";"317.038.937.154.036.000,00";"317.041.341.397.845.000,00";"0,20";"false";"false";"true";"false";"false";"false";"false";"-0,72";"";"2.187.255.048.808,00";"3.798";"F5";""
"10.000.061";"20.000.713";"30.004.877";"T-AKQZ";"134.787.797.591.836.000,00";"-34.857.493.840.742.000,00";"321.210.173.850.719.000,00";"134.787.233.510.815.000,00";"134.789.659.121.152.000,00";"-34.857.717.467.649.200,00";"-34.857.426.077.055.200,00";"321.206.538.286.893.000,00";"321.211.599.157.727.000,00";"0,30";"false";"true";"false";"false";"false";"false";"false";"-0,70";"";"2.530.435.416.992,00";"3.799";"F5";""
"10.000.061";"20.000.714";"30.004.878";"46DP-O";"117.150.293.824.741.000,00";"-22.030.763.007.027.200,00";"321.173.036.582.417.000,00";"117.146.615.497.295.000,00";"117.150.678.265.698.000,00";"-22.030.801.183.454.000,00";"-22.030.397.781.503.500,00";"321.167.072.131.299.000,00";"321.174.040.209.961.000,00";"0,50";"true";"false";"false";"true";"false";"false";"true";"-0,66";"";"3.484.039.331.136,00";"3.797";"F5";""
"10.000.061";"20.000.714";"30.004.879";"9-980U";"120.210.145.994.471.000,00";"-24.813.794.583.271.900,00";"328.622.266.992.765.000,00";"120.208.172.359.057.000,00";"120.210.806.490.477.000,00";"-24.814.097.850.915.100,00";"-24.813.693.092.253.700,00";"328.620.725.642.248.000,00";"328.624.743.742.630.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,74";"";"2.009.050.191.072,00";"3.800";"F5";""
"10.000.061";"20.000.714";"30.004.880";"EMIG-F";"119.205.004.567.502.000,00";"-24.908.100.074.715.500,00";"333.616.258.842.237.000,00";"119.204.452.319.733.000,00";"119.210.037.447.738.000,00";"-24.909.038.992.173.600,00";"-24.907.997.047.715.300,00";"333.615.805.966.371.000,00";"333.619.120.196.001.000,00";"0,21";"false";"false";"true";"false";"false";"false";"false";"-0,70";"";"2.792.564.002.904,00";"3.798";"F5";""
"10.000.061";"20.000.714";"30.004.881";"M-RPN3";"125.564.173.679.340.000,00";"-20.677.728.504.034.700,00";"328.433.461.342.872.000,00";"125.559.341.066.133.000,00";"125.564.621.160.169.000,00";"-20.677.753.540.834.400,00";"-20.677.458.141.633.100,00";"328.433.453.764.991.000,00";"328.439.508.376.126.000,00";"0,38";"false";"false";"true";"false";"false";"false";"false";"-0,90";"";"3.027.305.567.520,00";"7";"F7";""
"10.000.061";"20.000.714";"30.004.882";"ZO-P5K";"121.556.349.997.784.000,00";"-28.627.574.236.915.300,00";"337.852.968.174.012.000,00";"121.555.177.977.699.000,00";"121.562.128.685.675.000,00";"-28.627.661.854.598.300,00";"-28.627.556.467.508.600,00";"337.850.893.136.671.000,00";"337.856.118.231.678.000,00";"0,32";"true";"false";"false";"true";"false";"true";"true";"-0,66";"";"3.475.353.988.368,00";"6";"F5";""
"10.000.061";"20.000.714";"30.004.883";"JV1V-O";"134.715.950.803.404.000,00";"-16.892.293.476.014.000,00";"327.287.238.012.728.000,00";"134.714.523.833.328.000,00";"134.716.110.432.710.000,00";"-16.892.476.377.174.200,00";"-16.892.273.013.032.300,00";"327.286.780.940.916.000,00";"327.287.507.496.522.000,00";"0,02";"false";"true";"false";"false";"false";"false";"false";"-1,00";"";"793.299.690.792,00";"3.802";"F7";""
"10.000.062";"20.000.715";"30.004.884";"9MWZ-B";"46.595.905.121.586.900,00";"-36.639.374.537.427.900,00";"374.605.889.015.917.000,00";"46.594.317.210.038.100,00";"46.596.256.881.515.100,00";"-36.639.695.956.194.600,00";"-36.639.303.335.448.800,00";"374.605.484.252.965.000,00";"374.606.679.308.165.000,00";"0,04";"true";"false";"false";"true";"false";"true";"true";"-0,10";"";"969.835.738.512,00";"3.802";"F";""
"10.000.062";"20.000.715";"30.004.885";"LS-QLX";"50.054.041.280.602.200,00";"-37.866.456.771.420.000,00";"371.871.414.663.575.000,00";"50.050.343.161.412.500,00";"50.055.292.263.529.200,00";"-37.866.853.959.400.700,00";"-37.866.322.409.746.400,00";"371.870.292.535.868.000,00";"371.876.933.694.966.000,00";"0,28";"false";"false";"false";"true";"false";"false";"false";"-0,09";"";"3.320.579.548.896,00";"3.802";"F";""
"10.000.062";"20.000.715";"30.004.886";"S-XZHU";"51.900.333.067.746.100,00";"-35.722.945.428.478.600,00";"376.304.109.912.061.000,00";"51.898.465.082.775.200,00";"51.903.901.044.479.700,00";"-35.723.081.634.342.900,00";"-35.722.685.266.131.300,00";"376.303.000.487.437.000,00";"376.309.283.316.498.000,00";"0,24";"false";"false";"false";"true";"false";"false";"false";"-0,10";"";"3.141.414.530.176,00";"3.802";"F";""
"10.000.062";"20.000.715";"30.004.887";"CO-7BI";"50.075.854.277.623.900,00";"-46.405.553.527.786.300,00";"373.980.352.588.219.000,00";"50.073.459.747.213.800,00";"50.077.614.903.824.800,00";"-46.405.586.126.901.700,00";"-46.405.509.192.584.500,00";"373.978.790.257.902.000,00";"373.985.011.889.686.000,00";"0,58";"false";"false";"true";"false";"false";"false";"false";"-0,09";"";"3.110.815.891.776,00";"3.799";"F";""
"10.000.062";"20.000.715";"30.004.888";"ZJG-7D";"54.834.891.088.855.900,00";"-41.821.288.927.594.600,00";"368.150.625.007.409.000,00";"54.830.827.623.145.000,00";"54.834.963.269.205.000,00";"-41.821.993.927.745.400,00";"-41.821.276.405.014.200,00";"368.148.091.185.679.000,00";"368.150.998.444.573.000,00";"0,03";"true";"false";"true";"false";"false";"false";"true";"-0,08";"";"2.067.823.029.956,00";"3.800";"F";""
"10.000.062";"20.000.715";"30.004.889";"C-WPWH";"58.340.743.638.024.300,00";"-40.625.655.585.637.700,00";"377.608.917.040.735.000,00";"58.336.181.714.440.800,00";"58.341.257.387.594.200,00";"-40.626.171.177.622.700,00";"-40.625.597.519.843.600,00";"377.606.677.890.551.000,00";"377.609.899.073.354.000,00";"0,45";"false";"false";"true";"false";"false";"false";"false";"-0,10";"";"2.537.836.576.664,00";"3.797";"F";""
"10.000.062";"20.000.716";"30.004.890";"VULA-I";"68.700.471.563.343.800,00";"-40.670.930.915.387.700,00";"369.431.007.464.448.000,00";"68.699.210.714.625.000,00";"68.703.966.287.728.500,00";"-40.671.394.355.912.100,00";"-40.670.763.712.390.600,00";"369.430.941.478.538.000,00";"369.434.707.604.043.000,00";"0,05";"true";"false";"false";"true";"false";"false";"true";"-0,11";"";"2.377.786.551.740,00";"7";"F";""
"10.000.062";"20.000.716";"30.004.891";"R2TJ-1";"67.686.450.443.738.300,00";"-34.897.400.164.323.100,00";"360.535.424.541.134.000,00";"67.686.156.188.845.600,00";"67.695.734.902.274.500,00";"-34.898.615.839.204.100,00";"-34.897.361.633.358.500,00";"360.531.068.574.813.000,00";"360.536.704.269.083.000,00";"1,11";"false";"false";"false";"true";"false";"false";"false";"-0,10";"";"4.789.356.714.472,00";"8";"F";""
"10.000.062";"20.000.716";"30.004.892";"G-B3PR";"70.784.962.748.204.000,00";"-33.932.978.928.146.200,00";"369.749.411.008.064.000,00";"70.780.291.129.290.500,00";"70.784.963.270.404.000,00";"-33.933.721.040.961.700,00";"-33.932.978.405.946.200,00";"369.749.016.638.257.000,00";"369.750.537.218.557.000,00";"1,71";"false";"false";"true";"false";"false";"false";"false";"-0,14";"";"2.336.070.556.736,00";"3.796";"F";""
"10.000.062";"20.000.716";"30.004.893";"73-JQO";"66.154.324.667.267.800,00";"-30.681.700.093.564.200,00";"355.403.801.143.787.000,00";"66.153.510.715.590.900,00";"66.155.552.853.525.800,00";"-30.681.789.471.736.300,00";"-30.681.640.865.946.600,00";"355.402.927.886.703.000,00";"355.405.668.853.195.000,00";"0,05";"false";"true";"false";"false";"false";"false";"false";"-0,09";"";"1.370.483.246.112,00";"3.802";"F";""
"10.000.062";"20.000.716";"30.004.894";"XPUM-L";"85.853.513.450.586.500,00";"-42.600.436.079.892.900,00";"376.408.576.878.092.000,00";"85.853.318.431.248.000,00";"85.859.652.897.849.100,00";"-42.600.465.058.760.800,00";"-42.599.523.803.900.400,00";"376.406.477.727.423.000,00";"376.411.557.846.393.000,00";"0,22";"false";"false";"true";"false";"false";"false";"false";"-0,20";"";"3.167.233.300.552,00";"3.798";"F";""
"10.000.062";"20.000.716";"30.004.895";"KR8-27";"89.559.265.747.944.200,00";"-33.405.978.169.936.400,00";"382.464.777.073.768.000,00";"89.559.154.582.491.700,00";"89.562.169.563.816.600,00";"-33.406.122.232.323.600,00";"-33.405.972.647.177.900,00";"382.462.552.092.835.000,00";"382.466.879.248.285.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,26";"";"2.163.577.725.120,00";"3.800";"F1";""
"10.000.062";"20.000.716";"30.004.896";"LQ-AHE";"74.409.914.996.384.800,00";"-48.622.489.410.231.900,00";"359.136.361.724.964.000,00";"74.406.424.243.075.200,00";"74.411.976.984.574.100,00";"-48.622.707.897.059.900,00";"-48.622.360.350.204.600,00";"359.135.728.884.871.000,00";"359.137.825.172.244.000,00";"0,44";"false";"true";"false";"false";"false";"false";"false";"-0,10";"";"2.776.370.749.432,00";"3.803";"F";""
"10.000.062";"20.000.716";"30.004.897";"LOI-L1";"95.095.853.135.300.300,00";"-28.620.601.928.813.400,00";"380.377.762.496.455.000,00";"95.094.353.757.823.400,00";"95.096.708.560.460.000,00";"-28.620.617.282.688.100,00";"-28.620.575.016.974.800,00";"380.376.096.845.091.000,00";"380.380.267.281.835.000,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"-0,30";"";"2.085.218.371.776,00";"7";"F1";""
"10.000.062";"20.000.717";"30.004.898";"Y-MSJN";"91.311.066.427.671.800,00";"-23.640.052.990.568.000,00";"382.686.776.733.612.000,00";"91.310.575.707.375.200,00";"91.311.231.068.782.100,00";"-23.640.063.117.067.000,00";"-23.640.022.821.294.300,00";"382.686.180.166.916.000,00";"382.688.814.500.172.000,00";"0,09";"true";"false";"false";"true";"false";"false";"true";"-0,36";"";"1.317.166.628.256,00";"3.802";"F2";""
"10.000.062";"20.000.717";"30.004.899";"MJ-X5V";"91.582.798.250.547.900,00";"-18.254.560.149.828.100,00";"374.928.441.811.548.000,00";"91.579.405.855.560.400,00";"91.588.803.020.347.300,00";"-18.255.583.241.709.400,00";"-18.253.982.154.676.700,00";"374.925.679.289.198.000,00";"374.932.906.138.439.000,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"-0,38";"";"4.698.582.393.432,00";"3.800";"F2";""
"10.000.062";"20.000.717";"30.004.900";"3FKU-H";"98.144.956.978.506.100,00";"-19.272.512.430.231.700,00";"385.874.637.721.864.000,00";"98.140.177.977.611.200,00";"98.148.186.784.357.700,00";"-19.272.837.431.174.200,00";"-19.272.031.534.691.400,00";"385.873.596.670.992.000,00";"385.877.507.093.959.000,00";"0,36";"false";"false";"true";"false";"false";"false";"false";"-0,37";"";"4.004.403.373.272,00";"6";"F2";""
"10.000.062";"20.000.717";"30.004.901";"M9-FIB";"96.693.910.810.207.000,00";"-10.423.849.290.709.500,00";"377.035.084.405.553.000,00";"96.685.293.702.293.000,00";"96.694.022.278.061.600,00";"-10.423.962.358.706.500,00";"-10.423.847.818.987.000,00";"377.033.399.353.927.000,00";"377.036.675.497.829.000,00";"0,38";"false";"false";"false";"true";"false";"false";"false";"-0,41";"";"4.364.287.884.304,00";"7";"F2";""
"10.000.062";"20.000.717";"30.004.902";"D2EZ-X";"95.279.244.159.749.600,00";"-3.073.918.822.778.470,00";"376.753.082.452.248.000,00";"95.278.810.352.651.900,00";"95.281.578.121.447.700,00";"-3.073.919.055.378.470,00";"-3.073.917.978.101.820,00";"376.751.289.813.459.000,00";"376.753.207.077.099.000,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"-0,46";"";"1.383.884.397.904,00";"7";"F3";""
"10.000.062";"20.000.717";"30.004.903";"DJK-67";"97.034.414.267.328.800,00";"3.906.710.112.324.430,00";"377.125.396.834.698.000,00";"97.027.336.582.560.100,00";"97.036.589.933.703.700,00";"3.906.640.316.367.070,00";"3.906.937.160.996.220,00";"377.121.381.090.167.000,00";"377.127.704.513.534.000,00";"1,16";"false";"true";"false";"false";"false";"false";"false";"-0,40";"";"4.626.675.571.800,00";"3.797";"F2";""
"10.000.062";"20.000.718";"30.004.904";"AXDX-F";"101.919.179.279.880.000,00";"-29.741.313.616.385.400,00";"384.689.276.064.592.000,00";"101.916.555.051.472.000,00";"101.919.552.093.444.000,00";"-29.741.508.107.781.300,00";"-29.741.285.984.863.100,00";"384.684.732.515.038.000,00";"384.694.898.616.038.000,00";"1,45";"true";"false";"false";"true";"false";"false";"true";"-0,33";"";"5.083.050.500.256,00";"10";"F1";""
"10.000.062";"20.000.718";"30.004.905";"J-4FNO";"102.853.371.451.615.000,00";"-26.373.392.407.954.900,00";"389.908.504.579.289.000,00";"102.851.197.291.670.000,00";"102.853.805.469.807.000,00";"-26.373.400.073.705.600,00";"-26.373.354.012.896.000,00";"389.907.799.502.491.000,00";"389.909.947.903.399.000,00";"0,06";"false";"false";"true";"false";"false";"false";"false";"-0,34";"";"1.304.089.068.432,00";"6";"F1";""
"10.000.062";"20.000.718";"30.004.906";"PEM-LC";"110.350.399.179.565.000,00";"-25.054.700.960.487.600,00";"389.268.754.758.490.000,00";"110.347.217.451.262.000,00";"110.353.172.087.635.000,00";"-25.055.246.546.208.900,00";"-25.054.074.935.826.500,00";"389.265.181.809.327.000,00";"389.269.894.317.704.000,00";"0,10";"false";"false";"false";"true";"false";"false";"false";"-0,38";"";"2.977.318.186.256,00";"3.802";"F2";""
"10.000.062";"20.000.718";"30.004.907";"X-EHHD";"98.050.046.532.135.100,00";"-35.374.415.238.687.800,00";"384.939.437.666.930.000,00";"98.048.788.395.497.100,00";"98.051.135.141.450.900,00";"-35.374.532.138.666.700,00";"-35.374.314.094.748.200,00";"384.938.606.087.426.000,00";"384.941.122.039.479.000,00";"0,18";"false";"true";"false";"false";"false";"false";"false";"-0,31";"";"1.257.976.026.496,00";"3.803";"F1";""
"10.000.062";"20.000.718";"30.004.908";"6T3I-L";"115.812.866.518.159.000,00";"-29.273.772.298.130.900,00";"397.746.881.798.834.000,00";"115.809.458.872.144.000,00";"115.814.163.836.762.000,00";"-29.273.981.609.119.300,00";"-29.273.222.506.917.800,00";"397.744.175.482.383.000,00";"397.749.136.312.391.000,00";"0,07";"true";"false";"false";"true";"false";"false";"true";"-0,46";"";"2.480.415.003.968,00";"8";"F3";""
"10.000.062";"20.000.718";"30.004.909";"QSF-EJ";"126.313.908.086.286.000,00";"-33.537.871.105.479.400,00";"404.833.744.258.474.000,00";"126.311.444.255.577.000,00";"126.314.013.000.551.000,00";"-33.538.171.949.405.000,00";"-33.537.858.294.671.000,00";"404.833.637.265.949.000,00";"404.834.396.987.565.000,00";"0,06";"true";"false";"false";"true";"false";"false";"true";"-0,61";"";"1.284.372.487.280,00";"8";"F4";""
"10.000.062";"20.000.718";"30.004.910";"L-AS00";"132.043.509.230.221.000,00";"-50.631.760.556.271.500,00";"409.636.046.577.615.000,00";"132.043.170.053.328.000,00";"132.044.302.045.610.000,00";"-50.631.844.778.678.800,00";"-50.631.724.524.813.400,00";"409.633.485.169.124.000,00";"409.636.467.691.736.000,00";"0,11";"false";"true";"false";"false";"false";"false";"false";"-0,74";"";"1.491.261.305.856,00";"3.802";"F5";""
"10.000.062";"20.000.719";"30.004.911";"NZPK-G";"124.463.253.699.984.000,00";"-18.374.009.009.612.900,00";"401.540.680.620.027.000,00";"124.460.618.208.039.000,00";"124.464.033.322.117.000,00";"-18.374.151.707.204.800,00";"-18.373.526.629.407.800,00";"401.538.522.497.433.000,00";"401.544.122.285.349.000,00";"0,01";"true";"false";"true";"false";"false";"false";"true";"-0,47";"";"2.799.893.958.432,00";"3.800";"F3";""
"10.000.062";"20.000.719";"30.004.912";"K-1OY3";"120.327.774.327.625.000,00";"-16.857.651.675.584.200,00";"405.619.806.684.228.000,00";"120.326.635.974.631.000,00";"120.328.040.056.354.000,00";"-16.857.682.237.448.200,00";"-16.857.520.752.103.800,00";"405.619.399.049.522.000,00";"405.620.405.826.235.000,00";"0,01";"false";"false";"false";"true";"false";"false";"false";"-0,42";"";"702.040.861.864,00";"3.798";"F2";""
"10.000.062";"20.000.719";"30.004.913";"MMUF-8";"131.061.166.615.017.000,00";"-10.535.232.366.076.000,00";"411.209.289.669.421.000,00";"131.059.168.491.986.000,00";"131.064.111.308.947.000,00";"-10.535.373.511.785.300,00";"-10.535.136.586.894.600,00";"411.208.401.891.974.000,00";"411.209.956.790.075.000,00";"0,43";"false";"false";"false";"true";"false";"false";"false";"-0,43";"";"2.471.408.480.496,00";"9";"F2";""
"10.000.062";"20.000.719";"30.004.914";"99-0GS";"135.492.934.903.741.000,00";"176.923.975.383.403,00";"412.210.024.356.923.000,00";"135.491.165.419.407.000,00";"135.493.921.037.991.000,00";"176.877.120.577.324,00";"176.950.087.480.461,00";"412.209.971.717.100.000,00";"412.211.839.787.902.000,00";"0,04";"false";"false";"false";"true";"false";"false";"false";"-0,35";"";"1.377.809.292.440,00";"3.802";"F2";""
"10.000.062";"20.000.719";"30.004.915";"X-3AUU";"123.310.011.955.451.000,00";"3.399.367.431.508.890,00";"413.602.819.155.996.000,00";"123.307.779.529.443.000,00";"123.318.221.266.290.000,00";"3.398.705.256.019.060,00";"3.399.547.506.206.110,00";"413.599.484.453.007.000,00";"413.603.733.472.250.000,00";"0,40";"false";"false";"true";"false";"false";"false";"false";"-0,26";"";"5.220.868.423.120,00";"8";"F1";""
"10.000.062";"20.000.719";"30.004.916";"H90-C9";"128.842.450.091.409.000,00";"-23.048.703.603.080.600,00";"411.784.387.679.265.000,00";"128.841.886.821.019.000,00";"128.843.245.564.475.000,00";"-23.048.705.325.506.000,00";"-23.048.702.385.221.900,00";"411.783.962.880.070.000,00";"411.785.996.233.657.000,00";"0,04";"false";"true";"false";"false";"false";"false";"false";"-0,53";"";"1.016.676.793.408,00";"3.799";"F3";""
"10.000.062";"20.000.719";"30.004.917";"0DD-MH";"139.212.017.774.746.000,00";"-2.745.824.640.772.950,00";"408.978.316.670.921.000,00";"139.208.735.332.792.000,00";"139.214.349.448.858.000,00";"-2.746.143.922.318.890,00";"-2.745.597.840.918.460,00";"408.974.119.381.339.000,00";"408.981.695.860.289.000,00";"0,52";"false";"false";"true";"false";"false";"false";"false";"-0,41";"";"3.788.239.474.944,00";"3.797";"F2";""
"10.000.062";"20.000.719";"30.004.918";"RI-JB1";"129.952.154.124.060.000,00";"5.957.093.056.169.130,00";"418.831.994.102.435.000,00";"129.946.389.254.341.000,00";"129.953.136.170.757.000,00";"5.956.934.398.634.100,00";"5.958.024.415.611.160,00";"418.827.889.036.864.000,00";"418.833.465.735.420.000,00";"0,41";"false";"true";"false";"false";"false";"false";"false";"-0,26";"";"3.373.458.208.336,00";"6";"F1";""
"10.000.062";"20.000.719";"30.004.919";"NQH-MR";"137.785.558.128.043.000,00";"3.548.189.637.758.520,00";"407.112.683.781.718.000,00";"137.785.181.939.043.000,00";"137.786.821.779.939.000,00";"3.548.020.334.380.090,00";"3.548.240.039.697.890,00";"407.111.949.222.368.000,00";"407.113.971.442.950.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,34";"";"1.011.110.290.976,00";"3.800";"F1";""
"10.000.062";"20.000.720";"30.004.920";"1I6F-9";"131.809.105.955.875.000,00";"-30.713.202.178.083.300,00";"403.218.743.805.893.000,00";"131.796.046.936.680.000,00";"131.817.399.918.968.000,00";"-30.714.073.830.378.700,00";"-30.712.648.579.078.500,00";"403.215.733.510.148.000,00";"403.219.114.507.063.000,00";"6,34";"true";"false";"true";"false";"false";"false";"true";"-0,65";"";"10.676.491.143.896,00";"9";"F4";""
"10.000.062";"20.000.720";"30.004.921";"Z-7OK1";"138.332.788.469.675.000,00";"-33.489.790.840.191.800,00";"409.095.113.683.656.000,00";"138.332.682.172.605.000,00";"138.334.915.920.710.000,00";"-33.489.810.688.058.300,00";"-33.489.393.614.916.200,00";"409.093.434.697.553.000,00";"409.095.167.257.913.000,00";"0,12";"false";"false";"true";"false";"false";"false";"false";"-0,72";"";"1.116.874.052.576,00";"7";"F5";""
